蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,113/06/01 ~ 113/06/30 (農曆:113/04/25 ~ 113/05/25),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
113/06/19,648 西螺鎮,SB2 胡蘿蔔 清洗 ,17.0 ,13.0 ,10.0 ,13.2 ,    0,"28,990 ", +  3,382668
113/06/19,648 西螺鎮,SC1 馬鈴薯 本產 ,33.4 ,27.1 ,18.8 ,26.7 ,    0,"13,368 ", +  8,356925.6
113/06/19,648 西螺鎮,SD1 洋蔥 本產 ,16.7 ,12.5 ,8.4 ,12.5 ,    0,"26,628 ", +  4,332850
113/06/19,648 西螺鎮,SE6 青蔥 粉蔥 ,83.4 ,68.1 ,33.3 ,64.2 , -  4,"17,302 ", +  0,1110788.4
113/06/19,648 西螺鎮,SF1 韭菜 白頭 ,44.5 ,44.5 ,44.5 ,44.5 ,    0,"3,321 ", +  5,147784.5
113/06/19,648 西螺鎮,SG2 大蒜 軟梗 ,116.7 ,83.4 ,50.0 ,83.4 ,    0,"3,780 ", +  5,315252
113/06/19,648 西螺鎮,SG5 大蒜 蒜頭 ,138.9 ,94.5 ,75.0 ,99.5 ,    0,918 , +  6,91341
113/06/19,648 西螺鎮,SG6 大蒜 蒜仁 ,125.0 ,100.0 ,75.0 ,100.0 ,    0,"3,473 ", +  4,347300
113/06/19,648 西螺鎮,SJ2 芋 檳榔心芋 ,90.0 ,73.4 ,43.4 ,70.7 ,    0,"6,870 ", +  8,485709
113/06/19,648 西螺鎮,SO1 甘薯 臺農57號 ,30.0 ,23.4 ,16.7 ,23.4 ,    0,"13,020 ", +  9,304668
113/06/19,648 西螺鎮,SP1 薑 老薑 ,83.4 ,66.7 ,40.0 ,64.7 ,    0,"9,162 ", + 11,592781.4
113/06/20,648 西螺鎮,FB1 花椰菜 青梗 ,50.0 ,42.2 ,25.0 ,40.5 ,    0,"7,701 ", -  6,311890.5
113/06/20,648 西螺鎮,FC1 胡瓜 黑刺 ,32.1 ,24.7 ,12.5 ,23.9 , +  3,"20,649 ", - 12,493511.1
113/06/20,648 西螺鎮,FD1 花胡瓜  ,66.7 ,46.9 ,25.0 ,46.5 ,    0,"22,976 ", - 10,1068384
113/06/20,648 西螺鎮,FE1 冬瓜 白皮 ,22.8 ,18.0 ,10.0 ,17.4 , -  1,"13,481 ", -  9,234569.4
113/06/20,648 西螺鎮,FF1 絲瓜  ,44.5 ,33.4 ,19.5 ,32.8 , +  0,"32,734 ", -  9,1073675.2
113/06/20,648 西螺鎮,FG1 苦瓜 白大米 ,75.0 ,49.4 ,25.0 ,49.7 , +  0,"18,665 ", - 13,927650.5
113/06/20,648 西螺鎮,FH3 扁蒲 花蒲 ,18.0 ,13.9 ,6.0 ,13.1 , -  1,"11,104 ", - 14,145462.4
113/06/20,648 西螺鎮,FH4 扁蒲 梨子蒲 ,25.0 ,20.0 ,12.5 ,19.5 ,    0,"6,360 ", - 12,124020
113/06/20,648 西螺鎮,FI2 茄子 麻荸茄 ,33.4 ,27.4 ,16.7 ,26.5 , -  1,"16,536 ", - 11,438204
113/06/20,648 西螺鎮,FJ3 番茄 牛番茄 ,85.0 ,50.0 ,25.0 ,52.0 , - 26,"23,360 ", +  3,1214720
113/06/20,648 西螺鎮,FK5 甜椒 青椒 ,75.0 ,50.0 ,25.0 ,50.0 ,    0,"5,849 ", -  7,292450
113/06/20,648 西螺鎮,FL9 豌豆 進口 ,137.5 ,125.0 ,100.0 ,122.5 ,    0,792 , - 20,97020
113/06/20,648 西螺鎮,FM1 菜豆 白色 ,43.9 ,30.0 ,16.0 ,30.7 , +  1,"9,052 ", -  1,277896.4
113/06/20,648 西螺鎮,FN1 敏豆 白豆 ,128.3 ,90.0 ,40.0 ,88.1 , - 21,"8,210 ", +  3,723301
113/06/20,648 西螺鎮,FR9 青花苔 進口 ,81.3 ,68.8 ,43.8 ,66.3 ,    0,"11,856 ", - 11,786052.8
113/06/20,648 西螺鎮,FV1 辣椒 紅小 ,150.0 ,99.7 ,40.0 ,97.9 , + 36,"1,960 ", -  8,191884
113/06/20,648 西螺鎮,FY6 玉米 甜軟殼 ,30.0 ,23.0 ,13.4 ,22.6 , -  0,"25,726 ", +  0,581407.6
113/06/20,648 西螺鎮,LA1 甘藍 初秋 ,38.9 ,29.2 ,16.2 ,28.5 , +  0,"145,090 ", -  7,4135065
113/06/20,648 西螺鎮,LB12 小白菜 土白菜 未洗,17.5 ,11.2 ,7.5 ,11.5 , -  1,"11,648 ", +  1,133952
113/06/20,648 西螺鎮,LB2 小白菜 蚵仔白 ,17.5 ,12.3 ,7.5 ,12.4 , +  1,"22,080 ", -  8,273792
113/06/20,648 西螺鎮,LC1 包心白 包白 ,15.0 ,12.3 ,7.5 ,11.9 ,    0,"35,560 ", -  6,423164
113/06/20,648 西螺鎮,LD1 青江白菜 小梗 ,15.0 ,11.8 ,7.5 ,11.6 ,    0,"20,754 ", -  8,240746.4
113/06/20,648 西螺鎮,LF2 蕹菜 小葉 ,33.1 ,24.9 ,13.4 ,24.5 , -  1,"26,130 ", +  5,640185
113/06/20,648 西螺鎮,LG2 芹菜 白梗 ,66.7 ,47.5 ,30.0 ,47.2 , -  1,"7,627 ", -  1,359994.4
113/06/20,648 西螺鎮,LI3 萵苣菜 本島圓葉 ,21.7 ,17.5 ,10.0 ,17.3 , +  1,"6,669 ", -  3,115373.7
113/06/20,648 西螺鎮,LJ4 芥菜 小芥菜 ,27.5 ,21.3 ,12.5 ,20.9 ,    0,"5,249 ", - 11,109704.1
113/06/20,648 西螺鎮,LK2 芥藍菜  ,27.5 ,21.2 ,12.5 ,20.9 , -  0,"8,853 ", + 15,185027.7
113/06/20,648 西螺鎮,LM2 莧菜 白莧菜 ,42.8 ,32.0 ,16.7 ,31.6 , -  2,"10,406 ", +  0,328829.6
113/06/20,648 西螺鎮,LN1 油菜  ,15.0 ,11.9 ,7.5 ,11.7 ,    0,"18,022 ", -  9,210857.4
113/06/20,648 西螺鎮,LS1 茴香  ,133.4 ,95.5 ,63.9 ,94.1 , -  2,446 , +  3,41968.6
113/06/20,648 西螺鎮,OX1 其他  ,58.4 ,24.7 ,10.2 ,17.1 , -  5,"33,462 ", -  6,572200.2
113/06/20,648 西螺鎮,SA32 蘿蔔 矸仔 未洗,15.0 ,13.4 ,8.4 ,12.7 ,    0,"11,250 ", - 16,142875
113/06/20,648 西螺鎮,SA9 蘿蔔 進口 ,20.0 ,17.5 ,12.5 ,17.0 ,    0,"24,760 ", - 14,420920
113/06/20,648 西螺鎮,SB2 胡蘿蔔 清洗 ,17.0 ,13.0 ,10.0 ,13.2 ,    0,"26,680 ", -  8,352176
113/06/20,648 西螺鎮,SC1 馬鈴薯 本產 ,33.4 ,27.1 ,18.8 ,26.7 ,    0,"11,088 ", - 17,296049.6
113/06/20,648 西螺鎮,SD1 洋蔥 本產 ,16.7 ,12.5 ,8.4 ,12.5 ,    0,"22,824 ", - 14,285300
113/06/20,648 西螺鎮,SE6 青蔥 粉蔥 ,83.4 ,66.9 ,33.3 ,63.5 , -  1,"16,368 ", -  5,1039368
113/06/20,648 西螺鎮,SF1 韭菜 白頭 ,44.5 ,44.5 ,44.5 ,44.5 ,    0,"3,054 ", -  8,135903
113/06/20,648 西螺鎮,SG2 大蒜 軟梗 ,116.7 ,83.4 ,50.0 ,83.4 ,    0,"3,690 ", -  2,307746
113/06/20,648 西螺鎮,SG5 大蒜 蒜頭 ,138.9 ,94.5 ,75.0 ,99.5 ,    0,828 , - 10,82386
113/06/20,648 西螺鎮,SG6 大蒜 蒜仁 ,125.0 ,100.0 ,75.0 ,100.0 ,    0,"3,228 ", -  7,322800
113/06/20,648 西螺鎮,SJ2 芋 檳榔心芋 ,90.0 ,73.4 ,43.4 ,70.7 ,    0,"5,670 ", - 17,400869
113/06/20,648 西螺鎮,SO1 甘薯 臺農57號 ,30.0 ,23.4 ,16.7 ,23.4 ,    0,"10,830 ", - 17,253422
113/06/20,648 西螺鎮,SP1 薑 老薑 ,83.4 ,66.7 ,40.0 ,64.7 ,    0,"7,362 ", - 20,476321.4
113/06/21,648 西螺鎮,FB1 花椰菜 青梗 ,50.0 ,42.4 ,25.0 ,40.5 ,    0,"7,323 ", -  5,296581.5
113/06/21,648 西螺鎮,FC1 胡瓜 黑刺 ,32.2 ,24.6 ,12.5 ,23.9 ,    0,"21,604 ", +  5,516335.6
113/06/21,648 西螺鎮,FD1 花胡瓜  ,66.7 ,46.8 ,25.0 ,46.4 , -  0,"25,066 ", +  9,1163062.4
113/06/21,648 西螺鎮,FE1 冬瓜 白皮 ,22.8 ,18.0 ,10.0 ,17.4 ,    0,"14,321 ", +  6,249185.4
113/06/21,648 西螺鎮,FF1 絲瓜  ,44.5 ,33.3 ,19.5 ,32.8 ,    0,"35,376 ", +  8,1160332.8
113/06/21,648 西螺鎮,FG1 苦瓜 白大米 ,75.0 ,49.2 ,25.0 ,49.5 , -  0,"18,759 ", +  1,928570.5
113/06/21,648 西螺鎮,FH3 扁蒲 花蒲 ,20.0 ,15.8 ,6.0 ,14.7 , + 12,"10,997 ", -  1,161655.9
113/06/21,648 西螺鎮,FH4 扁蒲 梨子蒲 ,25.0 ,20.0 ,12.5 ,19.5 ,    0,"6,600 ", +  4,128700
113/06/21,648 西螺鎮,FI2 茄子 麻荸茄 ,33.4 ,27.4 ,16.7 ,26.5 ,    0,"16,914 ", +  2,448221
113/06/21,648 西螺鎮,FJ3 番茄 牛番茄 ,85.0 ,50.0 ,25.0 ,52.0 ,    0,"25,660 ", + 10,1334320
113/06/21,648 西螺鎮,FK5 甜椒 青椒 ,74.9 ,50.0 ,25.0 ,50.0 ,    0,"6,094 ", +  4,304700
113/06/21,648 西螺鎮,FL9 豌豆 進口 ,137.5 ,125.0 ,100.0 ,122.5 ,    0,936 , + 18,114660
113/06/21,648 西螺鎮,FM1 菜豆 白色 ,55.0 ,39.4 ,20.0 ,38.7 , + 26,"7,877 ", - 13,304839.9
113/06/21,648 西螺鎮,FN1 敏豆 白豆 ,128.2 ,89.9 ,40.0 ,88.1 ,    0,"7,896 ", -  4,695637.6
113/06/21,648 西螺鎮,FR9 青花苔 進口 ,81.3 ,68.8 ,43.8 ,66.3 ,    0,"11,520 ", -  3,763776
113/06/21,648 西螺鎮,FV1 辣椒 紅小 ,150.0 ,99.7 ,40.0 ,97.9 ,    0,"2,010 ", +  3,196779
113/06/21,648 西螺鎮,FY6 玉米 甜軟殼 ,30.0 ,23.1 ,13.4 ,22.7 , +  0,"26,148 ", +  2,593559.6
113/06/21,648 西螺鎮,LA1 甘藍 初秋 ,38.9 ,29.1 ,16.2 ,28.5 ,    0,"159,040 ", + 10,4532640
113/06/21,648 西螺鎮,LB12 小白菜 土白菜 未洗,20.0 ,15.0 ,10.0 ,13.3 , + 16,"10,789 ", -  7,143493.7
113/06/21,648 西螺鎮,LB2 小白菜 蚵仔白 ,20.0 ,15.0 ,10.0 ,14.6 , + 18,"25,147 ", + 14,367146.2
113/06/21,648 西螺鎮,LC1 包心白 包白 ,15.0 ,12.4 ,7.5 ,12.0 , +  1,"38,490 ", +  8,461880
113/06/21,648 西螺鎮,LD1 青江白菜 小梗 ,17.5 ,11.8 ,7.5 ,12.0 , +  3,"20,268 ", -  2,243216
113/06/21,648 西螺鎮,LF2 蕹菜 小葉 ,26.7 ,19.8 ,10.0 ,19.3 , - 21,"27,530 ", +  5,531329
113/06/21,648 西螺鎮,LG2 芹菜 白梗 ,66.7 ,47.2 ,30.0 ,47.2 ,    0,"7,594 ", -  0,358436.8
113/06/21,648 西螺鎮,LI3 萵苣菜 本島圓葉 ,25.0 ,20.0 ,10.0 ,19.1 , + 10,"6,335 ", -  5,120998.5
113/06/21,648 西螺鎮,LJ4 芥菜 小芥菜 ,27.5 ,21.4 ,12.5 ,21.0 , +  0,"5,452 ", +  4,114492
113/06/21,648 西螺鎮,LK2 芥藍菜  ,30.0 ,22.4 ,12.5 ,22.1 , +  6,"8,708 ", -  2,192446.8
113/06/21,648 西螺鎮,LM2 莧菜 白莧菜 ,40.0 ,28.9 ,16.7 ,29.2 , -  8,"11,426 ", + 10,333639.2
113/06/21,648 西螺鎮,LN1 油菜  ,15.0 ,11.8 ,7.5 ,11.6 , -  1,"19,298 ", +  7,223856.8
113/06/21,648 西螺鎮,LS1 茴香  ,133.4 ,92.0 ,64.0 ,91.5 , -  3,532 , + 19,48678
113/06/21,648 西螺鎮,OX1 其他  ,45.2 ,22.4 ,10.2 ,17.3 , +  1,"35,175 ", +  5,608527.5
113/06/21,648 西螺鎮,SA32 蘿蔔 矸仔 未洗,15.0 ,13.4 ,8.4 ,12.7 ,    0,"12,240 ", +  9,155448
113/06/21,648 西螺鎮,SA9 蘿蔔 進口 ,20.0 ,17.5 ,12.5 ,17.0 ,    0,"29,400 ", + 19,499800
113/06/21,648 西螺鎮,SB2 胡蘿蔔 清洗 ,17.0 ,13.0 ,10.0 ,13.2 ,    0,"29,730 ", + 11,392436
113/06/21,648 西螺鎮,SC1 馬鈴薯 本產 ,33.4 ,27.1 ,18.8 ,26.7 ,    0,"13,128 ", + 18,350517.6
113/06/21,648 西螺鎮,SD1 洋蔥 本產 ,16.7 ,12.5 ,8.4 ,12.5 ,    0,"26,784 ", + 17,334800
113/06/21,648 西螺鎮,SE6 青蔥 粉蔥 ,83.4 ,68.1 ,33.4 ,64.4 , +  1,"17,426 ", +  6,1122234.4
113/06/21,648 西螺鎮,SF1 韭菜 白頭 ,44.5 ,44.5 ,44.5 ,44.5 ,    0,"3,249 ", +  6,144580.5
113/06/21,648 西螺鎮,SG2 大蒜 軟梗 ,116.7 ,83.4 ,50.0 ,83.4 ,    0,"3,600 ", -  2,300240
113/06/21,648 西螺鎮,SG5 大蒜 蒜頭 ,138.9 ,94.5 ,75.0 ,99.5 ,    0,846 , +  2,84177
113/06/21,648 西螺鎮,SG6 大蒜 蒜仁 ,125.0 ,100.0 ,75.0 ,100.0 ,    0,"3,396 ", +  5,339600
113/06/21,648 西螺鎮,SJ2 芋 檳榔心芋 ,90.0 ,73.4 ,43.4 ,70.7 ,    0,"7,020 ", + 24,496314
113/06/21,648 西螺鎮,SO1 甘薯 臺農57號 ,30.0 ,23.4 ,16.7 ,23.4 ,    0,"13,110 ", + 21,306774
113/06/21,648 西螺鎮,SP1 薑 老薑 ,83.4 ,66.7 ,40.0 ,64.7 ,    0,"9,126 ", + 24,590452.2
113/06/22,648 西螺鎮,FB1 花椰菜 青梗 ,55.0 ,45.0 ,27.5 ,43.5 , +  7,"6,700 ", -  9,291450
113/06/22,648 西螺鎮,FC1 胡瓜 黑刺 ,32.3 ,24.7 ,12.5 ,23.9 ,    0,"21,466 ", -  1,513037.4
113/06/22,648 西螺鎮,FD1 花胡瓜  ,66.7 ,46.9 ,25.0 ,46.5 , +  0,"25,477 ", +  2,1184680.5
113/06/22,648 西螺鎮,FE1 冬瓜 白皮 ,22.8 ,18.0 ,10.0 ,17.4 ,    0,"14,887 ", +  4,259033.8
113/06/22,648 西螺鎮,FF1 絲瓜  ,44.5 ,33.3 ,19.5 ,32.8 ,    0,"37,198 ", +  5,1220094.4
113/06/22,648 西螺鎮,FG1 苦瓜 白大米 ,72.5 ,49.7 ,25.0 ,49.3 , -  0,"18,601 ", -  1,917029.3
113/06/22,648 西螺鎮,FH3 扁蒲 花蒲 ,20.0 ,15.9 ,6.0 ,14.7 ,    0,"10,711 ", -  3,157451.7
113/06/22,648 西螺鎮,FH4 扁蒲 梨子蒲 ,25.0 ,20.0 ,12.5 ,19.5 ,    0,"6,660 ", +  1,129870
113/06/22,648 西螺鎮,FI2 茄子 麻荸茄 ,38.0 ,27.7 ,16.7 ,27.8 , +  5,"15,793 ", -  7,439045.4
113/06/22,648 西螺鎮,FJ3 番茄 牛番茄 ,85.0 ,50.0 ,25.0 ,52.0 ,    0,"26,450 ", +  3,1375400
113/06/22,648 西螺鎮,FK5 甜椒 青椒 ,75.0 ,50.0 ,25.0 ,50.0 ,    0,"6,264 ", +  3,313200
113/06/22,648 西螺鎮,FL9 豌豆 進口 ,137.5 ,125.0 ,100.0 ,122.5 ,    0,"1,020 ", +  9,124950
113/06/22,648 西螺鎮,FM1 菜豆 白色 ,55.0 ,40.0 ,20.0 ,38.6 , -  0,"7,845 ", -  0,302817
113/06/22,648 西螺鎮,FN1 敏豆 白豆 ,128.2 ,89.9 ,40.0 ,88.1 ,    0,"8,004 ", +  1,705152.4
113/06/22,648 西螺鎮,FR9 青花苔 進口 ,81.3 ,68.8 ,43.8 ,66.3 ,    0,"12,488 ", +  8,827954.4
113/06/22,648 西螺鎮,FV1 辣椒 紅小 ,165.8 ,99.8 ,40.0 ,101.0 , +  3,"2,170 ", +  8,219170
113/06/22,648 西螺鎮,FY6 玉米 甜軟殼 ,30.0 ,23.2 ,13.4 ,22.7 ,    0,"28,399 ", +  9,644657.3
113/06/22,648 西螺鎮,LA1 甘藍 初秋 ,38.8 ,29.1 ,16.2 ,28.5 ,    0,"163,460 ", +  3,4658610
113/06/22,648 西螺鎮,LB12 小白菜 土白菜 未洗,20.0 ,15.0 ,10.0 ,13.2 , -  1,"10,545 ", -  2,139194
113/06/22,648 西螺鎮,LB2 小白菜 蚵仔白 ,20.0 ,15.0 ,10.0 ,14.7 , +  1,"24,936 ", -  1,366559.2
113/06/22,648 西螺鎮,LC1 包心白 包白 ,15.0 ,12.1 ,7.5 ,11.8 , -  2,"43,160 ", + 12,509288
113/06/22,648 西螺鎮,LD1 青江白菜 小梗 ,17.5 ,11.8 ,7.5 ,12.0 ,    0,"19,750 ", -  3,237000
113/06/22,648 西螺鎮,LF2 蕹菜 小葉 ,26.7 ,20.0 ,10.0 ,19.4 , +  1,"27,014 ", -  2,524071.6
113/06/22,648 西螺鎮,LG2 芹菜 白梗 ,66.7 ,47.1 ,30.0 ,47.0 , -  0,"7,513 ", -  1,353111
113/06/22,648 西螺鎮,LI3 萵苣菜 本島圓葉 ,25.0 ,20.0 ,10.0 ,19.0 , -  1,"5,600 ", - 12,106400
113/06/22,648 西螺鎮,LJ4 芥菜 小芥菜 ,27.5 ,21.4 ,12.5 ,21.0 ,    0,"5,907 ", +  8,124047
113/06/22,648 西螺鎮,LK2 芥藍菜  ,30.0 ,23.1 ,12.5 ,22.6 , +  2,"7,319 ", - 16,165409.4
113/06/22,648 西螺鎮,LM2 莧菜 白莧菜 ,39.8 ,29.4 ,16.7 ,29.3 , +  0,"10,976 ", -  4,321596.8
113/06/22,648 西螺鎮,LN1 油菜  ,15.0 ,11.6 ,7.5 ,11.5 , -  1,"20,356 ", +  5,234094
113/06/22,648 西螺鎮,LS1 茴香  ,133.4 ,92.7 ,66.7 ,94.0 , +  3,457 , - 14,42958
113/06/22,648 西螺鎮,OX1 其他  ,46.4 ,22.3 ,10.0 ,18.2 , +  5,"34,645 ", -  2,630539
113/06/22,648 西螺鎮,SA32 蘿蔔 矸仔 未洗,15.0 ,13.4 ,8.4 ,12.7 ,    0,"12,600 ", +  3,160020
113/06/22,648 西螺鎮,SA9 蘿蔔 進口 ,20.0 ,17.5 ,12.5 ,17.0 ,    0,"30,200 ", +  3,513400
113/06/22,648 西螺鎮,SB2 胡蘿蔔 清洗 ,17.0 ,13.0 ,10.0 ,13.2 ,    0,"30,870 ", +  4,407484
113/06/22,648 西螺鎮,SC1 馬鈴薯 本產 ,33.4 ,27.1 ,18.8 ,26.7 ,    0,"14,064 ", +  7,375508.8
113/06/22,648 西螺鎮,SD1 洋蔥 本產 ,16.7 ,12.5 ,8.4 ,12.5 ,    0,"27,696 ", +  3,346200
113/06/22,648 西螺鎮,SE6 青蔥 粉蔥 ,83.4 ,67.2 ,32.7 ,63.4 , -  2,"19,057 ", +  9,1208213.8
113/06/22,648 西螺鎮,SF1 韭菜 白頭 ,44.5 ,44.5 ,44.5 ,44.5 ,    0,"3,384 ", +  4,150588
113/06/22,648 西螺鎮,SG2 大蒜 軟梗 ,116.7 ,83.4 ,50.0 ,83.4 ,    0,"3,420 ", -  5,285228
113/06/22,648 西螺鎮,SG5 大蒜 蒜頭 ,138.9 ,94.5 ,75.0 ,99.5 ,    0,864 , +  2,85968
113/06/22,648 西螺鎮,SG6 大蒜 蒜仁 ,125.0 ,100.0 ,75.0 ,100.0 ,    0,"3,613 ", +  6,361300
113/06/22,648 西螺鎮,SJ2 芋 檳榔心芋 ,90.0 ,73.4 ,43.4 ,70.7 ,    0,"7,440 ", +  6,526008
113/06/22,648 西螺鎮,SO1 甘薯 臺農57號 ,30.0 ,23.4 ,16.7 ,23.4 ,    0,"13,920 ", +  6,325728
113/06/22,648 西螺鎮,SP1 薑 老薑 ,83.4 ,66.7 ,40.0 ,64.7 ,    0,"9,774 ", +  7,632377.8
113/06/24,648 西螺鎮,FB1 花椰菜 青梗 ,55.0 ,45.0 ,27.5 ,43.5 ,    0,"7,200 ", +  7,313200
113/06/24,648 西螺鎮,FC1 胡瓜 黑刺 ,32.3 ,24.6 ,12.5 ,23.8 , -  0,"23,542 ", + 10,560299.6
113/06/24,648 西螺鎮,FD1 花胡瓜  ,66.7 ,47.0 ,24.9 ,46.5 ,    0,"29,450 ", + 16,1369425
113/06/24,648 西螺鎮,FE1 冬瓜 白皮 ,22.8 ,18.0 ,10.0 ,17.4 ,    0,"17,295 ", + 16,300933
113/06/24,648 西螺鎮,FF1 絲瓜  ,44.5 ,33.4 ,19.5 ,32.8 ,    0,"39,185 ", +  5,1285268
113/06/24,648 西螺鎮,FG1 苦瓜 白大米 ,74.9 ,49.7 ,25.0 ,49.8 , +  1,"20,101 ", +  8,1001029.8
113/06/24,648 西螺鎮,FH3 扁蒲 花蒲 ,18.0 ,13.9 ,6.0 ,13.2 , - 10,"14,861 ", + 39,196165.2
113/06/24,648 西螺鎮,FH4 扁蒲 梨子蒲 ,25.0 ,20.0 ,12.5 ,19.5 ,    0,"7,560 ", + 14,147420
113/06/24,648 西螺鎮,FI2 茄子 麻荸茄 ,38.4 ,27.8 ,16.7 ,28.0 , +  1,"22,700 ", + 44,635600
113/06/24,648 西螺鎮,FJ3 番茄 牛番茄 ,85.0 ,50.0 ,25.0 ,52.0 ,    0,"27,650 ", +  5,1437800
113/06/24,648 西螺鎮,FK5 甜椒 青椒 ,80.0 ,61.2 ,27.8 ,58.3 , + 17,"6,372 ", +  2,371487.6
113/06/24,648 西螺鎮,FL9 豌豆 進口 ,137.5 ,125.0 ,100.0 ,122.5 ,    0,"1,148 ", + 13,140630
113/06/24,648 西螺鎮,FM1 菜豆 白色 ,50.0 ,39.6 ,20.0 ,38.2 , -  1,"10,048 ", + 28,383833.6
113/06/24,648 西螺鎮,FN1 敏豆 白豆 ,130.0 ,89.9 ,40.0 ,87.9 , -  0,"9,102 ", + 14,800065.8
113/06/24,648 西螺鎮,FR9 青花苔 進口 ,81.3 ,68.8 ,43.8 ,66.3 ,    0,"15,128 ", + 21,1002986.4
113/06/24,648 西螺鎮,FV1 辣椒 紅小 ,165.8 ,99.8 ,40.0 ,101.0 ,    0,"2,320 ", +  7,234320
113/06/24,648 西螺鎮,FY6 玉米 甜軟殼 ,33.4 ,26.2 ,15.0 ,25.4 , + 12,"29,358 ", +  3,745693.2
113/06/24,648 西螺鎮,LA1 甘藍 初秋 ,43.4 ,32.2 ,16.1 ,31.2 , +  9,"160,080 ", -  2,4994496
113/06/24,648 西螺鎮,LB12 小白菜 土白菜 未洗,20.9 ,17.4 ,10.0 ,16.1 , + 22,"12,146 ", + 15,195550.6
113/06/24,648 西螺鎮,LB2 小白菜 蚵仔白 ,22.5 ,17.5 ,10.0 ,16.8 , + 14,"26,295 ", +  5,441756
113/06/24,648 西螺鎮,LC1 包心白 包白 ,13.7 ,10.0 ,5.0 ,9.7 , - 18,"43,528 ", +  1,422221.6
113/06/24,648 西螺鎮,LD1 青江白菜 小梗 ,20.0 ,15.0 ,10.0 ,14.3 , + 19,"19,845 ", +  0,283783.5
113/06/24,648 西螺鎮,LF2 蕹菜 小葉 ,33.4 ,25.1 ,13.4 ,24.6 , + 27,"26,014 ", -  4,639944.4
113/06/24,648 西螺鎮,LG2 芹菜 白梗 ,66.7 ,47.7 ,30.0 ,47.7 , +  1,"8,383 ", + 12,399869.1
113/06/24,648 西螺鎮,LI3 萵苣菜 本島圓葉 ,25.0 ,20.0 ,10.0 ,19.0 ,    0,"6,200 ", + 11,117800
113/06/24,648 西螺鎮,LJ4 芥菜 小芥菜 ,27.5 ,21.6 ,12.5 ,21.1 , +  0,"5,877 ", -  1,124004.7
113/06/24,648 西螺鎮,LK2 芥藍菜  ,30.0 ,23.4 ,12.5 ,22.9 , +  1,"7,844 ", +  7,179627.6
113/06/24,648 西螺鎮,LM2 莧菜 白莧菜 ,50.0 ,38.9 ,20.0 ,37.2 , + 27,"10,832 ", -  1,402950.4
113/06/24,648 西螺鎮,LN1 油菜  ,17.5 ,12.0 ,7.5 ,12.2 , +  6,"18,664 ", -  8,227700.8
113/06/24,648 西螺鎮,LS1 茴香  ,133.4 ,100.5 ,66.7 ,100.4 , +  7,298 , - 35,29919.2
113/06/24,648 西螺鎮,OX1 其他  ,45.0 ,21.2 ,10.0 ,20.6 , + 13,"30,317 ", - 12,624530.2
113/06/24,648 西螺鎮,SA32 蘿蔔 矸仔 未洗,15.0 ,13.4 ,8.4 ,12.7 ,    0,"13,590 ", +  8,172593
113/06/24,648 西螺鎮,SA9 蘿蔔 進口 ,20.0 ,17.5 ,12.5 ,17.0 ,    0,"33,240 ", + 10,565080
113/06/24,648 西螺鎮,SB2 胡蘿蔔 清洗 ,17.0 ,13.0 ,10.0 ,13.2 ,    0,"34,250 ", + 11,452100
113/06/24,648 西螺鎮,SC1 馬鈴薯 本產 ,33.4 ,27.1 ,18.8 ,26.7 ,    0,"15,480 ", + 10,413316
113/06/24,648 西螺鎮,SD1 洋蔥 本產 ,16.7 ,12.5 ,8.4 ,12.5 ,    0,"30,600 ", + 10,382500
113/06/24,648 西螺鎮,SE6 青蔥 粉蔥 ,73.4 ,60.0 ,30.0 ,56.7 , - 11,"20,086 ", +  5,1138876.2
113/06/24,648 西螺鎮,SF1 韭菜 白頭 ,44.5 ,44.5 ,44.5 ,44.5 ,    0,"3,603 ", +  6,160333.5
113/06/24,648 西螺鎮,SG2 大蒜 軟梗 ,120.0 ,90.0 ,53.4 ,88.7 , +  6,"3,780 ", + 11,335286
113/06/24,648 西螺鎮,SG5 大蒜 蒜頭 ,138.9 ,94.5 ,75.0 ,99.5 ,    0,"1,080 ", + 25,107460
113/06/24,648 西螺鎮,SG6 大蒜 蒜仁 ,125.0 ,100.0 ,75.0 ,100.0 ,    0,"4,012 ", + 11,401200
113/06/24,648 西螺鎮,SJ2 芋 檳榔心芋 ,90.0 ,73.4 ,43.4 ,70.7 ,    0,"7,950 ", +  7,562065
113/06/24,648 西螺鎮,SO1 甘薯 臺農57號 ,30.0 ,23.4 ,16.7 ,23.4 ,    0,"15,450 ", + 11,361530
113/06/24,648 西螺鎮,SP1 薑 老薑 ,83.4 ,66.7 ,40.0 ,64.7 ,    0,"11,106 ", + 14,718558.2
113/06/25,648 西螺鎮,FB1 花椰菜 青梗 ,55.0 ,44.6 ,27.5 ,43.3 , -  0,"7,251 ", +  1,313968.3
113/06/25,648 西螺鎮,FC1 胡瓜 黑刺 ,32.3 ,24.6 ,12.5 ,23.8 ,    0,"20,420 ", - 13,485996
113/06/25,648 西螺鎮,FD1 花胡瓜  ,66.7 ,47.0 ,25.0 ,46.6 , +  0,"26,176 ", - 11,1219801.6
